,housing_median_age,median_income,median_house_value,ocean_proximity__1h_ocean,ocean_proximity_inland,ocean_proximity_island,ocean_proximity_near_bay,ocean_proximity_near_ocean,bedroom_per_house,total_rooms_per_house,population_per_house,coordinates
4542,52.0,1.4115,140600.0,1,0,0,0,0,0.2692967409948542,3.3505747126436782,4.195402298850575,-3.473405818395533
4543,45.0,2.6875,129700.0,1,0,0,0,0,0.2563131313131313,4.212765957446808,4.638297872340425,-3.4747207524985297
4544,44.0,2.3575,144800.0,1,0,0,0,0,0.2849740932642487,3.7475728155339807,4.521497919556172,-3.4741328630217514
4545,48.0,2.3944,130700.0,1,0,0,0,0,0.2659192825112108,3.729096989966555,4.045150501672241,-3.474426807760141
4546,26.0,1.625,175000.0,1,0,0,0,0,0.25,4.0,3.888888888888889,-3.474426807760141
4547,42.0,3.7543,126600.0,1,0,0,0,0,0.24096385542168675,4.184873949579832,4.605042016806722,-3.474426807760141
4548,52.0,7.5752,67500.0,1,0,0,0,0,0.3181818181818182,3.142857142857143,7.857142857142857,-3.4747207524985297
4549,43.0,1.3615,133300.0,1,0,0,0,0,0.28326891220320266,3.7186858316221767,4.359342915811088,-3.4747207524985297
4550,52.0,2.5313,225000.0,1,0,0,0,0,0.7803468208092486,1.3784860557768925,1.3784860557768925,-3.4722466960352425
4551,13.0,0.8288,181300.0,1,0,0,0,0,0.4092777451556078,2.5455904334828103,2.724962630792227,-3.4725403817914833
4552,52.0,1.0769,112500.0,1,0,0,0,0,0.9224137931034483,1.2608695652173914,1.858695652173913,-3.473560517038778
4553,33.0,1.1979,350000.0,1,0,0,0,0,0.5102564102564102,2.0207253886010363,2.2538860103626943,-3.471520845566647
4554,8.0,1.0227,87500.0,1,0,0,0,0,0.4584717607973422,2.3288201160541586,2.0773694390715667,-3.471520845566647
4555,19.0,1.7395,162500.0,1,0,0,0,0,0.3557491289198606,2.934560327198364,3.3997955010224947,-3.471520845566647
4556,52.0,0.6775,350000.0,1,0,0,0,0,0.6928011404133999,1.7482866043613707,1.3906542056074767,-3.472834067547724
4557,8.0,0.8131,275000.0,1,0,0,0,0,0.4045088566827697,3.114343029087262,1.0892678034102308,-3.472834067547724
4558,12.0,5.3081,287500.0,1,0,0,0,0,0.35851408626277737,3.686580882352941,1.5376838235294117,-3.4718144450968875
4559,52.0,4.0972,500001.0,1,0,0,0,0,0.896551724137931,2.1481481481481484,1.5185185185185186,-3.4731277533039653
4560,6.0,2.462,162500.0,1,0,0,0,0,0.3701765860039241,3.2325581395348837,2.221987315010571,-3.474148061104583
4561,52.0,1.7763,312500.0,1,0,0,0,0,0.3793103448275862,3.0526315789473686,4.368421052631579,-3.4718144450968875
4562,15.0,1.4886,175000.0,1,0,0,0,0,0.3773006134969325,3.104761904761905,4.666666666666667,-3.4721080446271286
4563,40.0,1.8625,131300.0,1,0,0,0,0,0.42857142857142855,2.4220532319391634,4.3726235741444865,-3.4721080446271286
4564,52.0,1.8438,185900.0,1,0,0,0,0,0.3401775804661487,3.06984667802385,4.057921635434412,-3.471088934546522
4565,40.0,2.2607,165600.0,1,0,0,0,0,0.40147058823529413,2.7309236947791167,3.995983935742972,-3.471088934546522
4566,30.0,2.5227,187500.0,1,0,0,0,0,0.25618945102260493,4.341121495327103,3.5654205607476634,-3.471088934546522
4567,38.0,2.345,225000.0,1,0,0,0,0,0.3944055944055944,2.3833333333333333,3.9133333333333336,-3.4721080446271286
4568,42.0,1.5854,87500.0,1,0,0,0,0,0.50452577725305,2.137089991589571,3.3423044575273337,-3.4721080446271286
4569,42.0,2.3438,213300.0,1,0,0,0,0,0.36425531914893616,2.886977886977887,3.914004914004914,-3.4713824479013793
4570,30.0,1.5885,154200.0,1,0,0,0,0,0.4449463579898362,2.318062827225131,2.863874345549738,-3.472401644157369
4571,34.0,2.3438,152100.0,1,0,0,0,0,0.43384223918575066,2.45625,3.871875,-3.4713824479013793
4572,32.0,2.1135,152500.0,1,0,0,0,0,0.3494266747133374,2.770903010033445,3.463210702341137,-3.4713824479013793
4573,33.0,1.9818,208300.0,1,0,0,0,0,0.4844632768361582,2.3061889250814334,3.278501628664495,-3.472401644157369
4574,33.0,2.3981,183300.0,1,0,0,0,0,0.3976210705182668,2.7372093023255815,3.5651162790697675,-3.4713824479013793
4575,41.0,1.9233,207100.0,1,0,0,0,0,0.3087686567164179,3.4140127388535033,3.538216560509554,-3.471675961256237
4576,24.0,2.4632,216700.0,1,0,0,0,0,0.39451801663073605,2.7470389170896783,2.2351945854483923,-3.471675961256237
4577,14.0,2.2552,265900.0,1,0,0,0,0,0.4812889812889813,2.4292929292929295,2.8106060606060606,-3.471675961256237
4578,32.0,2.3636,190000.0,1,0,0,0,0,0.3016319639842431,3.633946830265849,3.443762781186094,-3.471675961256237
4579,25.0,2.0173,177500.0,1,0,0,0,0,0.42262696091465035,2.5920055134390076,2.4882839421088905,-3.471675961256237
4580,14.0,1.1642,400000.0,1,0,0,0,0,0.47733631785114716,2.342070773263434,2.9501965923984272,-3.47269524368761
4581,17.0,1.7199,175000.0,1,0,0,0,0,0.4749801429706116,2.518,3.051,-3.47269524368761
4582,17.0,1.1346,137500.0,1,0,0,0,0,0.5499058380414312,1.8680738786279683,3.4432717678100264,-3.472401644157369
4583,25.0,1.3241,112500.0,1,0,0,0,0,0.6861143523920653,1.6544401544401544,3.5936293436293436,-3.472401644157369
4584,45.0,1.494,187500.0,1,0,0,0,0,0.625886524822695,1.7680250783699059,3.6739811912225706,-3.472401644157369
4585,26.0,1.4904,275000.0,1,0,0,0,0,0.6588693957115009,1.5981308411214954,3.750778816199377,-3.472401644157369
4586,33.0,1.7238,110000.0,1,0,0,0,0,0.536923076923077,1.9268774703557312,3.6630434782608696,-3.4721080446271286
4587,37.0,2.7634,137500.0,1,0,0,0,0,0.7,1.4112903225806452,4.524193548387097,-3.4734214390602056
4588,52.0,0.9563,275000.0,1,0,0,0,0,0.6687306501547987,1.7845303867403315,2.8743093922651934,-3.4734214390602056
4589,52.0,1.6184,225000.0,1,0,0,0,0,0.48850118953211735,2.17039586919105,3.974182444061962,-3.47269524368761
4590,52.0,1.1122,187500.0,1,0,0,0,0,0.48504273504273504,2.6440677966101696,2.7966101694915255,-3.47269524368761
4591,42.0,1.2254,162500.0,1,0,0,0,0,0.21758517497474184,2.0966921119592876,3.21882951653944,-3.47269524368761
4592,25.0,1.7866,325000.0,1,0,0,0,0,0.6352583586626139,1.6785714285714286,3.566326530612245,-3.4734214390602056
4593,26.0,1.5727,225000.0,1,0,0,0,0,0.5790378006872853,2.1515711645101665,3.11460258780037,-3.4734214390602056
4594,28.0,1.4615,275000.0,1,0,0,0,0,0.4877488514548239,2.1839464882943145,3.4765886287625416,-3.473715124816447
4595,31.0,1.6355,162500.0,1,0,0,0,0,0.4786885245901639,2.338957055214724,3.8496932515337425,-3.473715124816447
4596,41.0,1.4413,158900.0,1,0,0,0,0,0.43288590604026844,2.547008547008547,4.1752136752136755,-3.473715124816447
4597,41.0,1.3,162500.0,1,0,0,0,0,0.5553488372093023,1.750814332247557,3.6807817589576546,-3.473715124816447
4598,44.0,1.4801,212500.0,1,0,0,0,0,0.39669421487603307,2.5813333333333333,4.8133333333333335,-3.473715124816447
4599,47.0,1.3169,112500.0,1,0,0,0,0,0.5431164901664145,2.1530944625407167,4.579804560260587,-3.4734214390602056
4600,13.0,1.7038,118100.0,1,0,0,0,0,0.3014969464896647,2.6158357771260996,3.164222873900293,-3.4744418331374853
4601,24.0,1.8304,225000.0,1,0,0,0,0,0.6625386996904025,1.708994708994709,3.9735449735449735,-3.4734214390602056
4602,12.0,1.2012,275000.0,1,0,0,0,0,0.6130841121495327,1.4657534246575343,3.271232876712329,-3.4734214390602056
4603,52.0,8.8062,500001.0,1,0,0,0,0,0.14192949907235622,6.932475884244373,2.7684887459807075,-3.4728500146756676
4604,52.0,15.0001,500001.0,1,0,0,0,0,0.13036393264530147,8.444954128440367,3.1788990825688073,-3.4741632413388137
4605,52.0,15.0001,500001.0,1,0,0,0,0,0.11343416370106761,8.483018867924528,3.0679245283018868,-3.4731435280305254
4606,52.0,15.0001,500001.0,1,0,0,0,0,0.11538461538461539,9.20496894409938,3.298136645962733,-3.4731435280305254
4607,52.0,7.4574,500001.0,1,0,0,0,0,0.147917663954045,7.434163701067615,3.1423487544483986,-3.4744568408690544
4608,52.0,3.4812,432800.0,1,0,0,0,0,0.23646071700991608,4.520689655172414,2.4379310344827587,-3.4744568408690544
4609,49.0,1.6806,316700.0,1,0,0,0,0,0.48536209553158705,1.972644376899696,3.0,-3.4709507042253525
4610,19.0,2.5386,290600.0,1,0,0,0,0,0.3710587454364421,2.9890873015873014,2.445436507936508,-3.471969474611095
4611,9.0,2.0185,141700.0,1,0,0,0,0,0.5244530244530244,2.0420499342969776,2.2391590013140603,-3.4729888432178506
4612,22.0,1.6406,300000.0,1,0,0,0,0,0.5467479674796748,1.8850574712643677,2.42911877394636,-3.471969474611095
4613,26.0,2.3567,253100.0,1,0,0,0,0,0.4882710686359687,2.2928286852589643,2.649402390438247,-3.471969474611095
4614,43.0,1.925,300000.0,1,0,0,0,0,0.4401178010471204,2.3435582822085887,3.0061349693251533,-3.4709507042253525
4615,31.0,2.4348,230600.0,1,0,0,0,0,0.44593687038280727,2.6780575539568345,3.2248201438848922,-3.4722629879659523
4616,46.0,1.8238,237500.0,1,0,0,0,0,0.459749867887969,2.3595178719867,3.0935162094763093,-3.4722629879659523
4617,26.0,2.3375,282300.0,1,0,0,0,0,0.35927859515899385,2.847297297297297,3.5945945945945947,-3.4722629879659523
4618,36.0,3.425,281700.0,1,0,0,0,0,0.2777568686488521,3.6749654218533885,3.145228215767635,-3.4722629879659523
4619,28.0,2.2364,305600.0,1,0,0,0,0,0.40177815410668927,2.6420581655480984,3.086129753914989,-3.47255650132081
4620,49.0,2.6218,350900.0,1,0,0,0,0,0.2471557473519027,4.2912457912457915,2.590909090909091,-3.4715375586854464
4621,40.0,2.2653,445000.0,1,0,0,0,0,0.29883327060594655,3.54739652870494,2.869158878504673,-3.47255650132081
4622,52.0,11.2185,500001.0,1,0,0,0,0,0.12281879194630872,8.300835654596101,2.6935933147632314,-3.4728500146756676
4623,36.0,0.8804,450000.0,1,0,0,0,0,0.3983739837398374,2.713235294117647,1.0661764705882353,-3.4735760422783324
4624,52.0,5.7393,500001.0,1,0,0,0,0,0.25025432349949134,4.818627450980392,2.8333333333333335,-3.4738696418085726
4625,25.0,3.5909,404500.0,1,0,0,0,0,0.258029197080292,4.126506024096385,2.13855421686747,-3.4728500146756676
4626,52.0,15.0001,500001.0,1,0,0,0,0,0.10471204188481675,7.958333333333333,3.808333333333333,-3.4738696418085726
4627,26.0,2.3105,166700.0,1,0,0,0,0,0.4059660213354405,2.778265642151482,2.4879253567508233,-3.47255650132081
4628,30.0,1.6987,412500.0,1,0,0,0,0,0.4080385852090032,2.5533661740558293,2.08128078817734,-3.4735760422783324
4629,18.0,2.2708,175000.0,1,0,0,0,0,0.1430887343808358,2.5711354309165526,2.2544459644322847,-3.4722629879659523
4630,20.0,2.3674,500001.0,1,0,0,0,0,0.38235294117647056,2.7405541561712847,2.4508816120906802,-3.47255650132081
4631,20.0,2.2094,75000.0,1,0,0,0,0,0.5028058361391695,2.1652490886998783,2.1251518833535843,-3.4732824427480913
4632,34.0,1.9038,325000.0,1,0,0,0,0,0.4846153846153846,2.3412322274881516,2.204739336492891,-3.4735760422783324
4633,24.0,1.7365,112500.0,1,0,0,0,0,0.42452126336732154,2.6298234139960757,2.4375408763897974,-3.471969474611095
4634,28.0,1.8829,300000.0,1,0,0,0,0,0.4845814977973568,2.1992417860151643,2.459983150800337,-3.4722629879659523
4635,43.0,1.6953,150000.0,1,0,0,0,0,0.541727672035139,2.0327380952380953,1.4017857142857142,-3.4732824427480913
4636,42.0,1.5553,70000.0,1,0,0,0,0,0.5888546481766821,1.8061224489795917,3.175324675324675,-3.4729888432178506
4637,27.0,1.5954,187500.0,1,0,0,0,0,0.4523615635179153,2.2246376811594204,3.7472826086956523,-3.4729888432178506
4638,46.0,2.1637,350000.0,1,0,0,0,0,0.5753268902785673,2.005701254275941,3.096921322690992,-3.4729888432178506
4639,47.0,1.468,137500.0,1,0,0,0,0,0.6273381294964029,1.6807738814993953,3.4582829504232167,-3.4732824427480913
4640,23.0,1.9309,233300.0,1,0,0,0,0,0.3813725490196078,2.926829268292683,3.206599713055954,-3.4729888432178506
4641,33.0,2.0332,270000.0,1,0,0,0,0,0.526466967583094,2.2481549815498156,3.603321033210332,-3.4732824427480913
4642,21.0,1.8214,475000.0,1,0,0,0,0,0.37626262626262624,2.966292134831461,2.5977528089887643,-3.4732824427480913
4643,23.0,1.7896,322200.0,1,0,0,0,0,0.4789012738853503,2.2468694096601074,3.32737030411449,-3.4732824427480913
4644,24.0,2.8202,500001.0,1,0,0,0,0,0.33907185628742514,3.136150234741784,2.976525821596244,-3.4735760422783324
4645,47.0,1.6725,187500.0,1,0,0,0,0,0.5046082949308756,2.063858695652174,2.870244565217391,-3.4735760422783324
4646,34.0,2.0547,410000.0,1,0,0,0,0,0.36093073593073594,3.1375212224108657,2.293718166383701,-3.4735760422783324
4647,52.0,2.1435,328900.0,1,0,0,0,0,0.3559322033898305,2.8095238095238093,2.5396825396825395,-3.4735760422783324
4648,31.0,2.0278,360000.0,1,0,0,0,0,0.3834453484258932,2.8469284994964754,3.1289023162134946,-3.4735760422783324
4649,14.0,1.9949,380000.0,1,0,0,0,0,0.4143681847338037,2.749559082892416,2.890652557319224,-3.4735760422783324
4650,42.0,3.5517,291500.0,1,0,0,0,0,0.21658566221142161,4.884272997032641,3.2997032640949553,-3.47488986784141
4651,43.0,4.125,436800.0,1,0,0,0,0,0.20797720797720798,4.934973637961336,2.906854130052724,-3.4738696418085726
4652,36.0,4.5918,337000.0,1,0,0,0,0,0.2229083050324174,5.292483660130719,2.2598039215686274,-3.4738696418085726
4653,52.0,8.3617,433800.0,1,0,0,0,0,0.16885964912280702,5.516129032258065,2.971774193548387,-3.4741632413388137
4654,48.0,3.375,257800.0,1,0,0,0,0,0.21912681912681914,4.790836653386454,3.7211155378486054,-3.4751835535976507
4655,44.0,2.5284,226300.0,1,0,0,0,0,0.24777636594663277,3.896039603960396,3.2747524752475248,-3.4751835535976507
4656,45.0,2.1736,171300.0,1,0,0,0,0,0.30404217926186294,3.663090128755365,3.1030042918454934,-3.4751835535976507
4657,50.0,1.5882,327300.0,1,0,0,0,0,0.26205903527717783,4.599337748344371,3.2317880794701987,-3.47488986784141
4658,42.0,1.9923,250000.0,1,0,0,0,0,0.35387376607837273,2.9171029668411865,3.0366492146596857,-3.47488986784141
4659,35.0,2.5313,305800.0,1,0,0,0,0,0.25,4.167487684729064,3.8866995073891624,-3.474596182085169
4660,40.0,3.1406,417600.0,1,0,0,0,0,0.21895620875824834,4.341145833333333,3.0234375,-3.474596182085169
4661,44.0,1.9152,115600.0,1,0,0,0,0,0.4032258064516129,2.7183811129848228,3.4198988195615514,-3.4743024963289284
4662,42.0,1.721,214300.0,1,0,0,0,0,0.4132791327913279,2.708256880733945,2.944954128440367,-3.4743024963289284
4663,42.0,2.2937,350000.0,1,0,0,0,0,0.5033860045146726,1.9865470852017937,2.609865470852018,-3.474596182085169
4664,46.0,2.1414,157700.0,1,0,0,0,0,0.3297258297258297,2.8577319587628867,3.804123711340206,-3.4743024963289284
4665,31.0,2.2684,193800.0,1,0,0,0,0,0.41284403669724773,2.755134281200632,3.213270142180095,-3.4743024963289284
4666,30.0,1.3867,193800.0,1,0,0,0,0,0.41566690190543404,2.6240740740740742,2.990740740740741,-3.4740088105726876
4667,34.0,1.5972,168800.0,1,0,0,0,0,0.48808580085078207,2.510250569476082,3.0182232346241458,-3.4740088105726876
4668,36.0,1.9323,161100.0,1,0,0,0,0,0.3302379570516541,3.439121756487026,3.3213572854291415,-3.4743024963289284
4669,34.0,2.096,187500.0,1,0,0,0,0,0.40467997247075016,2.466893039049236,3.3735144312393888,-3.4743024963289284
4670,18.0,1.847,250000.0,1,0,0,0,0,0.46331938633193864,2.337027379400261,3.408735332464146,-3.4740088105726876
4671,11.0,2.3864,350000.0,1,0,0,0,0,0.5465288035450517,1.9853372434017595,3.3519061583577714,-3.4740088105726876
4672,31.0,2.053,229200.0,1,0,0,0,0,0.44428672817601134,2.348333333333333,3.4383333333333335,-3.4740088105726876
4673,52.0,4.6838,479000.0,1,0,0,0,0,0.17379233759022766,6.146757679180888,2.4368600682593855,-3.472711267605634
4674,52.0,4.89,500001.0,1,0,0,0,0,0.16259511413696437,6.060679611650485,2.5,-3.4737305547402406
4675,52.0,4.1328,500001.0,1,0,0,0,0,0.15377969762419005,6.7101449275362315,2.591304347826087,-3.4737305547402406
4676,52.0,5.8632,450000.0,1,0,0,0,0,0.15440464666021297,6.956228956228956,3.303030303030303,-3.4734370413853832
4677,52.0,10.586,500001.0,1,0,0,0,0,0.11470795214637579,8.508982035928144,2.964071856287425,-3.472417840375587
4678,52.0,15.0001,500001.0,1,0,0,0,0,0.11330621731551424,8.78061224489796,3.510204081632653,-3.472417840375587
4679,52.0,6.2223,500001.0,1,0,0,0,0,0.17520049352251696,5.959558823529412,2.161764705882353,-3.4734370413853832
4680,52.0,4.1618,500001.0,1,0,0,0,0,0.17480268927214265,6.065602836879433,2.132978723404255,-3.4734370413853832
4681,52.0,5.5871,500001.0,1,0,0,0,0,0.19666182873730043,5.403921568627451,1.9039215686274509,-3.472417840375587
4682,52.0,3.2645,175000.0,1,0,0,0,0,0.25060827250608275,4.0866477272727275,1.6846590909090908,-3.472711267605634
4683,52.0,3.1765,225000.0,1,0,0,0,0,0.2532659081331648,4.119791666666667,1.9704861111111112,-3.473004694835681
4684,52.0,2.9621,175000.0,1,0,0,0,0,0.2565720294426919,3.9790794979079496,1.7740585774058577,-3.473004694835681
4685,48.0,3.6111,450000.0,1,0,0,0,0,0.28651685393258425,3.836206896551724,1.8706896551724137,-3.4737305547402406
4686,45.0,3.3594,287500.0,1,0,0,0,0,0.2760476739715494,3.82312591866732,1.6457618814306711,-3.4737305547402406
4687,46.0,4.0179,350000.0,1,0,0,0,0,0.2483343428225318,4.158690176322418,1.2896725440806045,-3.4737305547402406
4688,45.0,3.5719,500001.0,1,0,0,0,0,0.26570048309178745,4.093943139678616,1.4301606922126082,-3.4737305547402406
4689,40.0,2.3375,355200.0,1,0,0,0,0,0.24546952224052718,4.129251700680272,1.7619047619047619,-3.4740240680950984
4690,48.0,4.7019,411100.0,1,0,0,0,0,0.20689655172413793,4.873949579831932,2.0952380952380953,-3.4740240680950984
4691,50.0,4.3667,405600.0,1,0,0,0,0,0.2135254277640182,4.881782945736434,2.1647286821705425,-3.4743175814499563
4692,52.0,3.4265,456900.0,1,0,0,0,0,0.22043010752688172,4.703448275862069,2.170114942528736,-3.4740240680950984
4693,52.0,4.25,486900.0,1,0,0,0,0,0.19836586472991374,5.736979166666667,2.3411458333333335,-3.4743175814499563
4694,52.0,5.24,486400.0,1,0,0,0,0,0.19817767653758542,5.081018518518518,2.0462962962962963,-3.4743175814499563
4695,44.0,3.201,287500.0,1,0,0,0,0,0.24528301886792453,4.366720516962843,1.6882067851373181,-3.4743175814499563
4696,39.0,3.1677,453400.0,1,0,0,0,0,0.2278042442615851,4.228937728937729,1.5934065934065933,-3.4743175814499563
4697,52.0,3.4286,474300.0,1,0,0,0,0,0.22785977859778597,4.250980392156863,1.8352941176470587,-3.4743175814499563
4698,25.0,3.3989,485000.0,1,0,0,0,0,0.2825945945945946,3.8832913518052057,1.4601175482787574,-3.4735915492957745
4699,16.0,3.3725,375000.0,1,0,0,0,0,0.28687162442874947,3.9818031430934657,1.5690653432588917,-3.4746110948048137
4700,21.0,3.5573,500001.0,1,0,0,0,0,0.2617027101012866,4.104494382022472,1.696629213483146,-3.4746110948048137
4701,52.0,3.1766,225000.0,1,0,0,0,0,0.33291338582677166,3.184553660982949,1.5987963891675026,-3.4734370413853832
4702,52.0,2.4722,500001.0,1,0,0,0,0,0.3946604759141033,2.767871485943775,1.4200803212851405,-3.474750440399295
4703,52.0,7.1669,500001.0,1,0,0,0,0,0.1293759512937595,6.140186915887851,2.939252336448598,-3.4744568408690544
4704,52.0,3.9167,321600.0,1,0,0,0,0,0.18102766798418973,5.634743875278397,2.4988864142538976,-3.4754772393538915
4705,52.0,3.5481,396000.0,1,0,0,0,0,0.2015466408893185,5.4880636604774535,2.1909814323607426,-3.4744568408690544
4706,52.0,3.7167,327300.0,1,0,0,0,0,0.22672064777327935,4.94,2.56,-3.4744568408690544
4707,52.0,3.2411,250000.0,1,0,0,0,0,0.212195981670779,5.1488203266787655,2.1125226860254083,-3.474750440399295
4708,48.0,3.7167,385000.0,1,0,0,0,0,0.20605612998522896,4.381877022653722,2.3171521035598706,-3.474750440399295
4709,52.0,5.3819,440900.0,1,0,0,0,0,0.23538011695906433,4.514851485148514,2.036303630363036,-3.474750440399295
4710,33.0,2.6781,328800.0,1,0,0,0,0,0.2902777777777778,3.9130434782608696,1.923913043478261,-3.4757709251101323
4711,48.0,3.2279,400000.0,1,0,0,0,0,0.23261053224443817,4.2938331318016925,1.935912938331318,-3.474750440399295
4712,39.0,3.25,355000.0,1,0,0,0,0,0.23843416370106763,4.503205128205129,1.7772435897435896,-3.4750440399295357
4713,52.0,2.9605,500001.0,1,0,0,0,0,0.2136150234741784,5.3924050632911396,2.331645569620253,-3.4750440399295357
4714,52.0,4.5192,446000.0,1,0,0,0,0,0.18979833926453143,5.582781456953643,2.205298013245033,-3.475337639459777
4715,52.0,5.5596,500001.0,1,0,0,0,0,0.17972636815920398,6.380952380952381,2.5,-3.475337639459777
4716,28.0,3.1475,362500.0,1,0,0,0,0,0.24425059476605868,4.393728222996516,1.7264808362369337,-3.4756312389900175
4717,29.0,2.7824,450000.0,1,0,0,0,0,0.2554485554992397,4.504566210045662,1.91324200913242,-3.4756312389900175
4718,31.0,2.8233,310000.0,1,0,0,0,0,0.2665132336018412,4.0607476635514015,1.8570093457943926,-3.4756312389900175
4719,25.0,3.5556,500000.0,1,0,0,0,0,0.25840500390930415,4.022012578616352,1.860062893081761,-3.4756312389900175
4720,35.0,3.0862,345300.0,1,0,0,0,0,0.22466422466422467,4.6978967495219885,2.216061185468451,-3.4763582966226143
4721,52.0,3.825,278500.0,1,0,0,0,0,0.19298245614035087,5.465753424657534,3.0639269406392695,-3.4773795534665104
4722,48.0,4.005,275000.0,1,0,0,0,0,0.1848341232227488,5.702702702702703,2.4279279279279278,-3.4763582966226143
4723,41.0,2.9883,296100.0,1,0,0,0,0,0.22963275643731532,4.538314176245211,2.3984674329501914,-3.4763582966226143
4724,52.0,5.0858,470000.0,1,0,0,0,0,0.18892362661902634,5.447688564476886,2.024330900243309,-3.475337639459777
4725,52.0,4.0583,444300.0,1,0,0,0,0,0.18627450980392157,5.865,2.8025,-3.4763582966226143
4726,52.0,3.625,440900.0,1,0,0,0,0,0.19577735124760076,5.074675324675325,2.5194805194805197,-3.4763582966226143
4727,52.0,4.0217,500001.0,1,0,0,0,0,0.21065778517901748,5.176724137931035,1.8922413793103448,-3.475337639459777
4728,48.0,3.3824,322600.0,1,0,0,0,0,0.22136986301369863,5.027548209366391,2.005509641873278,-3.476064610866373
4729,47.0,4.0625,295200.0,1,0,0,0,0,0.21067415730337077,5.122302158273381,2.273381294964029,-3.476064610866373
4730,48.0,3.2813,243600.0,1,0,0,0,0,0.20708446866485014,4.95945945945946,2.5837837837837836,-3.476064610866373
4731,49.0,2.7917,242000.0,1,0,0,0,0,0.1849246231155779,5.128865979381444,2.381443298969072,-3.477085781433608
4732,45.0,3.3333,254700.0,1,0,0,0,0,0.21021820117083556,4.594132029339853,2.312958435207824,-3.476064610866373
4733,50.0,3.0833,338100.0,1,0,0,0,0,0.23081296191017622,4.641160949868074,2.2744063324538257,-3.476064610866373
4734,52.0,3.0707,417900.0,1,0,0,0,0,0.23380418899171942,4.92326139088729,2.158273381294964,-3.4766519823788546
4735,47.0,5.7509,474100.0,1,0,0,0,0,0.19370758790869833,5.212218649517685,2.327974276527331,-3.476945668135096
4736,52.0,4.2404,351000.0,1,0,0,0,0,0.2300796812749004,4.442477876106195,2.6106194690265485,-3.4766519823788546
4737,52.0,4.4191,334100.0,1,0,0,0,0,0.16921837228041903,5.799065420560748,2.457943925233645,-3.4766519823788546
4738,49.0,4.8958,333600.0,1,0,0,0,0,0.7661973682871251,3.7540106951871657,2.449197860962567,-3.4766519823788546
4739,40.0,3.238,287500.0,1,0,0,0,0,0.2542517006802721,4.177619893428064,2.0124333925399647,-3.4766519823788546
4740,35.0,3.0956,500001.0,1,0,0,0,0,0.2499289166903611,4.485969387755102,2.0816326530612246,-3.4766519823788546
4741,47.0,2.5806,234100.0,1,0,0,0,0,0.24120781527531082,4.739057239057239,2.580808080808081,-3.4757709251101323
4742,44.0,2.0984,158000.0,1,0,0,0,0,0.265625,3.9573560767590616,2.929637526652452,-3.4757709251101323
4743,42.0,2.8793,202100.0,1,0,0,0,0,0.3920339304209634,5.062730627306273,2.4870848708487086,-3.476064610866373
4744,45.0,2.5658,252000.0,1,0,0,0,0,0.23559813952587028,4.806315789473684,2.3010526315789472,-3.476064610866373
4745,46.0,2.8841,290800.0,1,0,0,0,0,0.20986505351326198,4.851015801354402,2.0428893905191874,-3.4757709251101323
4746,50.0,3.1944,213500.0,1,0,0,0,0,0.20856147336983574,4.997512437810945,2.810945273631841,-3.4754772393538915
4747,39.0,2.2725,140600.0,1,0,0,0,0,0.2994871794871795,3.4210526315789473,2.536842105263158,-3.4754772393538915
4748,52.0,3.6435,195800.0,1,0,0,0,0,0.2100456621004566,4.819070904645477,2.6039119804400976,-3.4757709251101323
4749,52.0,2.6654,259400.0,1,0,0,0,0,0.22971741112123975,5.0091324200913245,2.276255707762557,-3.4754772393538915
4750,39.0,2.532,172700.0,1,0,0,0,0,0.27386172006745363,3.734256926952141,3.322418136020151,-3.4759106933019974
4751,39.0,2.2554,165000.0,1,0,0,0,0,0.2550231839258114,4.134185303514377,3.642172523961661,-3.4759106933019974
4752,48.0,2.3526,156300.0,1,0,0,0,0,0.27702702702702703,3.807073954983923,3.0643086816720255,-3.4759106933019974
4753,31.0,2.913,192500.0,1,0,0,0,0,0.23027522935779818,4.560669456066946,3.99581589958159,-3.4762044653349
4754,46.0,2.0706,268500.0,1,0,0,0,0,0.263681592039801,4.158620689655172,3.1724137931034484,-3.4751835535976507
4755,52.0,3.6373,420000.0,1,0,0,0,0,0.1575638506876228,6.841397849462366,2.6989247311827955,-3.4762044653349
4756,41.0,2.7409,167100.0,1,0,0,0,0,0.2248689852310624,4.513978494623656,2.944086021505376,-3.4754772393538915
4757,35.0,2.5955,139700.0,1,0,0,0,0,0.25884861407249465,4.150442477876106,3.6141592920353984,-3.4764982373678026
4758,40.0,2.2254,127100.0,1,0,0,0,0,0.32073643410852715,3.3452188006482984,3.46839546191248,-3.4764982373678026
4759,37.0,1.7014,123200.0,1,0,0,0,0,0.3608458390177353,2.932,3.67,-3.4764982373678026
4760,36.0,1.8685,150700.0,1,0,0,0,0,0.3072597137014315,3.5824175824175826,3.062271062271062,-3.4767920094007048
4761,49.0,3.0856,151600.0,1,0,0,0,0,0.24094202898550723,3.717171717171717,2.249158249158249,-3.4767920094007048
4762,45.0,2.1711,179200.0,1,0,0,0,0,0.22609246358454718,4.713432835820895,2.1283582089552238,-3.4767920094007048
4763,48.0,2.3214,139400.0,1,0,0,0,0,0.24250989259468628,4.367901234567901,2.4518518518518517,-3.477085781433608
4764,45.0,3.5161,157000.0,1,0,0,0,0,0.23599320882852293,4.662269129287599,2.7757255936675462,-3.477085781433608
